EmpID,BiasInfluentialFactor,FitmentPercent
11016,YearsOfExperince,79.06
8579,,51.99
6001,CurrentCompanyType,71.05
12800,DegreeBranch,83.19
17763,Gender,75.44
18412,Gender,80.68
8303,DegreeBranch,82.48
5746,,67.05
12400,MartialStatus,80.59
9555,,59.18
10610,DegreeBranch,80.41
22293,,81.74
5248,,56.99
19300,Gender,77.78
17575,DegreeBranch,80.5
9407,DegreeBranch,81.93
18759,CurrentCompanyType,67.37
9764,Gender,80.64
17226,Gender,80.98
3164,,57.13
19119,Gender,73.92
8702,Gender,77.41
16000,Gender,82.49
15019,MartialStatus,80.65
16456,Gender,79.23
4273,,71.72
7686,YearsOfExperince,80.58
16047,,68.37
17175,,60.3
14765,DegreeBranch,61.12
14699,EmpScore,80.72
3786,DegreeBranch,68.33
18853,MartialStatus,82.02
22696,HighestDegree,87.14
9189,CurrentCompanyType,67.93
8900,DegreeBranch,79.98
19000,DegreeBranch,81.72
6387,,65.42
3260,,65.75
14322,YearsOfExperince,80.43
2276,DegreeBranch,79.89
18338,CurrentCompanyType,51.74
6224,YearsOfExperince,76.06
11952,YearsOfExperince,82.6
13178,Gender,73.55
24099,EmpScore,81.1
7596,Gender,79.48
5500,CurrentCompanyType,68.19
12339,Gender,79.88
16423,,67.77
21139,DegreeBranch,81.24
5067,DegreeBranch,83.84
17250,Gender,77.64
6498,EmpScore,82.24
10858,DegreeBranch,83.15
11602,YearsOfExperince,82.06
24079,EmpScore,80.11
22509,YearsOfExperince,80.36
18519,,68.88
19771,YearsOfExperince,80.1
20987,YearsOfExperince,81.78
18760,MartialStatus,80.69
14660,Gender,82.89
19909,Gender,77.67
10963,,66.99
2977,YearsOfExperince,80.16
3201,Gender,76.88
17996,DegreeBranch,80.6
12827,YearsOfExperince,83.11
15601,DegreeBranch,75.63
6181,DegreeBranch,80.07
21503,,61.54
20678,,67.15
7321,YearsOfExperince,81.28
20934,,77.24
21791,YearsOfExperince,80.36
2903,,65.79
16472,YearsOfExperince,82.38
14356,HighestDegree,83.18
6210,DegreeBranch,78.49
2463,Gender,73.53
23012,,54.41
2744,Gender,80.52
22592,,76.7
16807,Gender,76.73
17225,Gender,80.65
6701,DegreeBranch,79.03
5010,,61.04
3081,DegreeBranch,81.93
3209,Gender,81.42
19891,DegreeBranch,80.79
22023,DegreeBranch,77.31
15415,DegreeBranch,80.64
10530,YearsOfExperince,82.22
21396,CurrentCompanyType,71.53
9551,YearsOfExperince,81.54
23574,EmpScore,81.13
21394,DegreeBranch,81.85
3623,CurrentCompanyType,70.08
15196,HighestDegree,77.8
19034,Gender,82.41
20873,Gender,82.43
15030,YearsOfExperince,81.78
2999,HighestDegree,84.24
7255,,68.4
2870,YearsOfExperince,74.66
20285,,67.04
22457,,69.31
20615,LatestDegreeCGPA,50.84
13723,,66.64
8198,DegreeBranch,83.42
7660,DegreeBranch,78.36
15271,MartialStatus,82.94
5476,YearsOfExperince,69.79
4906,Gender,80.38
24312,MartialStatus,81.8
15461,YearsOfExperince,81.09
2988,,57.53
6608,Gender,81.05
8087,MartialStatus,81.61
4147,Gender,80.67
2864,Gender,75.53
22613,Gender,81.41
16049,DegreeBranch,82.37
16484,EmpScore,78.83
23538,YearsOfExperince,80.37
22026,DegreeBranch,81.89
19844,Gender,81.64
19442,LatestDegreeCGPA,65.95
16033,,61.65
12986,DegreeBranch,78.74
19290,MartialStatus,82.97
15783,,50.81
10378,Gender,80.56
4203,HighestDegree,79.06
11243,DegreeBranch,81.6
22070,MartialStatus,81.82
2686,,64.48
16581,Gender,78.95
11882,Gender,82.31
17027,,68.2
9297,,66.7
5891,Gender,82.32
14211,,55.46
3946,YearsOfExperince,79.59
7189,MartialStatus,78.68
3119,HighestDegree,81.64
20730,Gender,74.53
9893,DegreeBranch,71.83
8352,Gender,81.23
5140,DegreeBranch,79.94
8887,Gender,80.0
20989,EmpScore,81.49
21628,,79.03
14583,YearsOfExperince,80.09
13358,YearsOfExperince,74.24
20885,DegreeBranch,81.74
21947,,75.58
16106,,52.32
8162,Gender,79.82
23521,DegreeBranch,77.57
7791,MartialStatus,80.57
4616,DegreeBranch,81.61
11381,DegreeBranch,81.69
18476,,81.83
8886,DegreeBranch,80.42
6914,DegreeBranch,80.96
19763,YearsOfExperince,80.32
19918,Gender,81.22
9140,DegreeBranch,80.78
10986,YearsOfExperince,79.02
6430,Gender,82.43
3122,EmpScore,82.99
22946,EmpScore,80.17
10633,YearsOfExperince,73.67
21433,,73.23
10908,DegreeBranch,71.43
2331,EmpScore,81.88
20399,Gender,75.15
21980,DegreeBranch,82.72
9899,YearsOfExperince,80.57
11769,CurrentCompanyType,68.47
15084,,80.79
21528,YearsOfExperince,81.66
22437,Gender,80.92
5536,,68.26
13426,MartialStatus,78.09
12799,YearsOfExperince,78.86
2529,EmpScore,81.88
12826,,69.17
23219,YearsOfExperince,80.46
7683,Gender,81.48
4109,Gender,82.49
11222,Gender,80.39
22125,Gender,81.16
11850,,70.14
10592,Gender,79.21
21615,,67.56
17780,MartialStatus,81.22
21280,,68.45
7875,,62.52
18267,,67.16
21436,CurrentCompanyType,52.71
4912,MartialStatus,80.86
8769,Gender,81.62
8209,EmpScore,78.1
20870,DegreeBranch,80.06
3676,Gender,83.08
4000,YearsOfExperince,82.13
21070,YearsOfExperince,80.84
2577,,83.19
6529,DegreeBranch,82.19
4797,Gender,76.3
12732,EmpScore,82.08
9787,,73.93
15227,CurrentCompanyType,67.2
5114,Gender,81.15
22345,Gender,74.64
20251,CurrentCompanyType,66.73
8671,YearsOfExperince,81.31
21841,,66.61
17459,Gender,80.69
5260,CurrentCompanyType,69.77
2773,DegreeBranch,67.98
8121,CurrentCompanyType,69.66
14087,Gender,80.5
12148,YearsOfExperince,76.34
13709,,66.16
16638,YearsOfExperince,81.0
19530,YearsOfExperince,77.67
17352,,65.75
19299,DegreeBranch,69.06
3094,Gender,81.61
13316,Gender,82.77
12303,DegreeBranch,82.06
22418,,62.96
24161,DegreeBranch,81.22
20054,,82.62
17207,MartialStatus,79.76
5244,MartialStatus,81.33
19695,,58.54
23314,,54.69
16939,HighestDegree,83.05
15200,DegreeBranch,85.03
20028,,60.32
20491,,66.99
4347,,55.06
5722,,55.42
17978,EmpScore,82.64
16579,DegreeBranch,81.9
3053,DegreeBranch,80.38
11466,,67.37
15687,DegreeBranch,71.89
9798,YearsOfExperince,80.46
19677,Gender,74.73
10517,DegreeBranch,77.69
10773,,79.03
20125,,62.91
9712,Gender,81.83
6919,YearsOfExperince,80.67
6018,DegreeBranch,67.96
22781,Gender,74.15
3660,YearsOfExperince,79.07
23767,EmpScore,81.54
7335,Gender,75.38
21166,Gender,80.97
10573,DegreeBranch,81.02
21007,Gender,77.47
21135,LatestDegreeCGPA,59.15
20498,Gender,80.71
8544,CurrentCompanyType,72.98
2361,,52.42
2481,Gender,79.85
20304,DegreeBranch,81.73
6089,Gender,75.68
6240,EmpScore,78.39
20421,DegreeBranch,82.89
15540,CurrentCompanyType,68.13
4483,EmpScore,78.13
2112,LatestDegreeCGPA,60.51
16954,HighestDegree,79.73
3359,DegreeBranch,78.08
21190,Gender,82.22
15883,DegreeBranch,76.89
20292,EmpScore,78.59
4075,EmpScore,81.11
11336,DegreeBranch,80.98
17798,,66.36
16791,,66.17
23254,Gender,79.25
20798,Gender,74.03
11013,,65.7
9350,MartialStatus,81.51
3608,Gender,81.61
10640,DegreeBranch,83.59
23944,,58.82
7878,Gender,75.21
14607,,59.65
5011,,81.07
11138,Gender,80.2
19013,DegreeBranch,82.0
22871,,66.6
10182,YearsOfExperince,77.69
20493,DegreeBranch,82.18
9657,,69.47
17390,,68.6
21822,,66.91
2887,,63.7
14897,,81.37
6755,DegreeBranch,82.07
6098,DegreeBranch,82.28
18399,,81.38
2696,,71.02
24326,Gender,77.75
16130,Gender,74.51
11709,CurrentCompanyType,68.21
14459,YearsOfExperince,80.77
18376,DegreeBranch,79.69
12129,,57.18
19497,DegreeBranch,79.31
22603,Gender,81.55
14307,DegreeBranch,78.16
3404,EmpScore,76.18
9584,,79.99
14875,YearsOfExperince,72.38
16085,,65.71
20840,Gender,79.46
8587,DegreeBranch,77.59
14363,DegreeBranch,82.06
19147,YearsOfExperince,82.25
10762,Gender,75.73
23964,,78.23
10924,DegreeBranch,82.58
18048,MartialStatus,78.54
23786,,64.41
7562,Gender,80.62
24290,Gender,79.92
16705,DegreeBranch,80.33
10732,,62.65
13991,,67.92
3139,HighestDegree,81.62
10738,Gender,81.14
19400,HighestDegree,81.32
7858,Gender,72.85
17937,CurrentCompanyType,65.71
5621,,84.3
20164,,69.31
23583,EmpScore,82.43
23499,,81.15
18515,EmpScore,83.21
5806,Gender,73.95
15683,CurrentCompanyType,66.07
13285,,78.37
24344,Gender,72.77
15919,,65.21
16193,DegreeBranch,81.29
2955,DegreeBranch,70.72
21797,YearsOfExperince,80.61
22446,LatestDegreeCGPA,61.92
17119,,68.63
10559,DegreeBranch,81.22
9914,Gender,75.26
13403,,65.37
16476,Gender,80.94
12956,,55.14
19080,LatestDegreeCGPA,60.77
2502,,57.0
17739,Gender,82.67
9722,HighestDegree,80.06
17674,LatestDegreeCGPA,77.67
23141,,68.92
2323,YearsOfExperince,81.94
11285,YearsOfExperince,79.81
21614,,66.59
16876,Gender,85.36
15814,DegreeBranch,79.9
17321,YearsOfExperince,78.57
13645,DegreeBranch,81.69
6544,,65.98
18079,,52.03
11972,Gender,74.36
12552,HighestDegree,83.51
15346,Gender,75.96
8668,EmpScore,80.69
22281,Gender,81.64
4820,,66.81
16198,,55.19
2149,YearsOfExperince,80.73
23384,Gender,74.25
15723,YearsOfExperince,77.69
22002,Gender,79.55
10990,,61.96
5130,HighestDegree,83.57
16549,EmpScore,82.27
15248,,77.26
11099,Gender,74.74
21145,MartialStatus,81.53
6518,DegreeBranch,81.19
11385,DegreeBranch,79.66
23306,DegreeBranch,82.41
5312,,69.82
12839,MartialStatus,78.2
17070,Gender,74.17
2815,DegreeBranch,72.65
21011,Gender,84.27
13961,Gender,74.46
9711,EmpScore,83.07
17766,MartialStatus,82.8
12194,Gender,81.13
3535,YearsOfExperince,79.64
2253,,60.21
21691,Gender,82.1
19672,DegreeBranch,81.98
7482,,60.31
15104,DegreeBranch,69.5
24228,,68.57
5203,,80.33
17821,HighestDegree,80.74
23478,,64.5
12952,DegreeBranch,81.0
7265,,56.83
9735,Gender,74.53
9945,DegreeBranch,85.05
13505,,64.97
4794,YearsOfExperince,79.94
18615,Gender,80.82
19494,EmpScore,81.25
8386,YearsOfExperince,69.04
6658,DegreeBranch,82.46
21030,Gender,82.85
21634,,70.04
21398,YearsOfExperince,82.38
7103,YearsOfExperince,68.48
13983,DegreeBranch,84.42
14855,Gender,75.9
15751,,68.35
24355,DegreeBranch,82.78
17223,YearsOfExperince,81.92
11207,YearsOfExperince,80.76
11182,YearsOfExperince,73.17
22209,,58.09
6931,HighestDegree,79.46
3499,DegreeBranch,80.29
15686,YearsOfExperince,70.16
6310,MartialStatus,82.64
21158,EmpScore,83.0
18832,DegreeBranch,82.7
4263,,82.34
24004,DegreeBranch,79.73
16894,,66.21
15904,EmpScore,78.04
22032,,69.86
22230,Gender,82.03
21261,Gender,72.91
16598,DegreeBranch,83.19
20359,,66.71
14354,Gender,78.49
4782,,65.42
23272,YearsOfExperince,80.57
13990,DegreeBranch,80.43
10096,DegreeBranch,76.58
4959,Gender,80.81
9072,Gender,83.11
22354,YearsOfExperince,74.05
10497,YearsOfExperince,81.77
5544,YearsOfExperince,83.68
19520,DegreeBranch,81.96
3917,MartialStatus,82.5
10042,Gender,75.04
4605,,67.75
15945,DegreeBranch,79.96
7187,YearsOfExperince,81.69
13200,,65.48
21053,,81.96
6007,,65.52
20263,YearsOfExperince,81.0
17710,YearsOfExperince,69.68
14624,,60.56
19249,Gender,79.18
5270,LatestDegreeCGPA,59.36
5337,,79.04
12210,Gender,74.87
12440,DegreeBranch,80.8
16385,,66.55
10694,EmpScore,81.01
21580,DegreeBranch,80.75
22459,,69.5
22276,Gender,80.74
11442,,66.98
13809,,65.79
23230,DegreeBranch,80.76
10062,DegreeBranch,79.8
18336,,51.52
18394,Gender,81.4
5174,Gender,80.65
18229,Gender,80.55
6033,DegreeBranch,69.26
17615,YearsOfExperince,80.74
22948,DegreeBranch,81.07
16499,CurrentCompanyType,69.18
15368,,58.61
21333,Gender,75.55
11334,Gender,77.84
2248,,81.01
10127,,80.55
11256,DegreeBranch,81.74
16189,Gender,82.17
2611,Gender,80.98
13104,DegreeBranch,71.45
11973,YearsOfExperince,82.38
13745,Gender,72.02
12346,EmpScore,78.67
21405,LatestDegreeCGPA,58.95
4271,EmpScore,81.3
15394,CurrentCompanyType,68.65
18169,DegreeBranch,83.2
8975,DegreeBranch,78.88
18613,DegreeBranch,66.24
23148,DegreeBranch,79.93
22500,HighestDegree,82.23
19517,,66.72
16745,,67.21
9448,DegreeBranch,81.96
6470,,53.96
2299,CurrentCompanyType,67.01
20432,DegreeBranch,81.16
16685,EmpScore,80.62
9091,CurrentCompanyType,71.14
3970,Gender,81.18
22933,Gender,83.48
23489,,67.71
17514,DegreeBranch,80.99
9412,,66.94
14589,Gender,80.63
12241,,66.97
12093,DegreeBranch,82.92
21136,CurrentCompanyType,69.32
20924,,80.37
12628,YearsOfExperince,76.79
23741,DegreeBranch,76.26
6523,Gender,74.07
2554,HighestDegree,83.2
4831,,67.06
18621,,81.61
6377,,57.88
5885,YearsOfExperince,81.45
19617,Gender,74.14
12727,,66.48
10734,,66.91
9070,YearsOfExperince,81.87
19642,HighestDegree,69.71
21979,YearsOfExperince,81.01
22075,DegreeBranch,86.29
23950,EmpScore,83.39
16969,Gender,79.9
13030,Gender,79.15
10558,MartialStatus,79.42
6618,DegreeBranch,83.25
6503,YearsOfExperince,81.97
15261,Gender,81.58
20728,YearsOfExperince,81.86
22404,DegreeBranch,81.87
13927,YearsOfExperince,79.81
7212,Gender,76.82
12522,YearsOfExperince,81.73
13015,DegreeBranch,77.18
22422,YearsOfExperince,81.77
10978,Gender,81.55
9820,DegreeBranch,82.0
16873,Gender,75.18
14705,YearsOfExperince,80.95
2550,EmpScore,80.43
10004,Gender,80.24
2282,DegreeBranch,84.02
12527,Gender,80.29
13936,EmpScore,82.26
10258,DegreeBranch,78.53
5992,DegreeBranch,76.63
19024,Gender,75.95
8261,EmpScore,81.39
18990,YearsOfExperince,85.07
4582,,63.08
19802,YearsOfExperince,82.51
14536,CurrentCompanyType,69.23
22727,,54.1
3233,CurrentCompanyType,69.36
3645,DegreeBranch,81.13
4884,MartialStatus,79.67
11043,CurrentCompanyType,73.34
9728,YearsOfExperince,76.15
4981,DegreeBranch,81.02
3054,EmpScore,82.47
18488,DegreeBranch,80.32
8181,Gender,71.28
15578,EmpScore,81.23
16155,YearsOfExperince,77.18
15610,,80.41
6359,DegreeBranch,82.64
15533,Gender,80.78
20681,EmpScore,79.21
12734,Gender,82.09
7943,,55.77
8218,DegreeBranch,83.15
22168,CurrentCompanyType,64.49
19209,Gender,74.62
23481,DegreeBranch,76.63
2256,Gender,80.11
5873,Gender,81.45
2985,Gender,81.78
21787,DegreeBranch,83.15
24385,HighestDegree,80.03
2640,EmpScore,81.01
23073,Gender,80.96
21363,YearsOfExperince,81.57
17465,EmpScore,81.97
11644,DegreeBranch,69.97
16824,EmpScore,81.85
19152,Gender,74.37
4549,,65.92
18904,YearsOfExperince,80.65
6811,Gender,78.07
11085,DegreeBranch,79.45
17153,DegreeBranch,82.01
12281,DegreeBranch,81.21
13281,DegreeBranch,81.1
21818,Gender,79.18
12555,,68.98
5458,HighestDegree,78.59
15211,EmpScore,80.29
13843,Gender,82.08
8758,Gender,75.8
21501,EmpScore,80.94
20391,YearsOfExperince,83.35
9891,,68.22
9874,DegreeBranch,82.84
2387,YearsOfExperince,80.89
6104,DegreeBranch,77.07
17376,DegreeBranch,80.85
22219,,62.95
7373,Gender,82.37
17519,,68.55
19057,CurrentCompanyType,69.64
13900,,64.95
3274,DegreeBranch,83.06
9788,DegreeBranch,83.75
18959,Gender,77.22
10876,CurrentCompanyType,70.89
17041,YearsOfExperince,80.47
3259,,75.25
18693,,68.0
13467,MartialStatus,80.9
18798,DegreeBranch,76.15
19541,DegreeBranch,80.97
10524,Gender,80.42
2007,DegreeBranch,82.91
6828,DegreeBranch,80.66
7125,YearsOfExperince,79.47
3682,EmpScore,78.79
3816,CurrentCompanyType,68.81
22765,,69.49
17988,Gender,80.05
20599,,67.7
12482,DegreeBranch,69.67
9366,Gender,79.63
15364,DegreeBranch,77.76
20130,MartialStatus,77.92
6390,Gender,80.63
21609,MartialStatus,82.02
3189,HighestDegree,81.66
6531,YearsOfExperince,80.16
21668,YearsOfExperince,81.89
2822,YearsOfExperince,81.33
13757,Gender,74.84
7197,HighestDegree,81.25
19754,Gender,81.52
17647,MartialStatus,80.61
4306,EmpScore,80.49
7433,CurrentCompanyType,69.75
12449,,51.4
7010,DegreeBranch,78.34
8244,,81.01
3633,DegreeBranch,80.04
14125,Gender,85.98
15036,,67.26
23654,DegreeBranch,83.78
9184,Gender,79.83
9624,Gender,73.14
23209,CurrentCompanyType,74.97
6732,DegreeBranch,75.3
11761,Gender,81.77
2614,,69.24
9910,Gender,81.09
24041,,69.51
13838,Gender,76.39
24226,DegreeBranch,82.24
4524,YearsOfExperince,76.26
9978,,81.77
23157,Gender,81.21
22188,Gender,80.53
11736,DegreeBranch,82.07
12674,DegreeBranch,77.54
18841,,51.23
4564,,66.88
19238,CurrentCompanyType,69.19
20177,DegreeBranch,78.43
18368,CurrentCompanyType,69.14
20546,MartialStatus,80.92
4670,DegreeBranch,82.4
21623,CurrentCompanyType,67.77
15729,,66.03
16733,DegreeBranch,81.38
5772,,67.21
23906,MartialStatus,81.83
17210,Gender,81.99
13499,DegreeBranch,79.97
6141,LatestDegreeCGPA,59.04
22787,,57.79
14157,DegreeBranch,72.49
16955,,66.72
14336,,68.49
14202,HighestDegree,79.7
7141,DegreeBranch,82.2
23837,DegreeBranch,85.44
23597,YearsOfExperince,83.23
11111,Gender,76.36
12904,Gender,81.05
20716,DegreeBranch,79.9
14437,,54.75
7766,,79.82
18024,EmpScore,82.0
6420,DegreeBranch,79.67
17282,YearsOfExperince,80.84
16490,,62.75
12214,YearsOfExperince,73.04
2430,DegreeBranch,81.89
18803,Gender,82.87
5016,EmpScore,81.55
20528,YearsOfExperince,79.43
9761,DegreeBranch,79.87
3840,Gender,82.54
18320,DegreeBranch,81.97
12665,Gender,79.73
24221,DegreeBranch,71.24
19448,YearsOfExperince,79.8
15659,Gender,79.21
21079,EmpScore,82.11
16217,Gender,81.28
11113,DegreeBranch,78.61
6672,DegreeBranch,81.4
15942,DegreeBranch,82.34
16529,YearsOfExperince,69.86
13142,,70.46
22977,HighestDegree,81.09
19782,YearsOfExperince,80.73
17243,Gender,75.19
9481,Gender,79.23
16625,HighestDegree,82.83
13605,DegreeBranch,83.52
5814,DegreeBranch,67.63
21667,DegreeBranch,82.12
11420,,66.66
20154,Gender,82.62
17527,,51.98
9528,DegreeBranch,79.55
12461,YearsOfExperince,80.09
20863,YearsOfExperince,82.02
14759,YearsOfExperince,81.83
8445,,65.82
3423,HighestDegree,68.74
19715,Gender,82.13
8313,YearsOfExperince,74.38
16567,CurrentCompanyType,68.29
14019,Gender,80.75
11171,,60.53
12407,,67.69
19556,DegreeBranch,81.22
19396,HighestDegree,81.61
18932,EmpScore,80.79
10073,EmpScore,80.18
4420,CurrentCompanyType,67.91
13957,DegreeBranch,80.48
16811,,69.69
8324,DegreeBranch,81.02
17694,,76.22
19138,Gender,74.18
4252,,79.44
5850,YearsOfExperince,80.01
3258,Gender,81.27
14714,,76.95
10178,Gender,80.41
14930,Gender,78.87
5565,HighestDegree,81.95
8097,Gender,75.85
2738,DegreeBranch,83.36
3756,EmpScore,81.23
4608,DegreeBranch,81.16
4189,DegreeBranch,68.43
19525,,69.16
18121,,58.54
10891,,66.81
11905,DegreeBranch,81.9
15173,,59.02
14358,,66.19
22471,,66.61
9030,,69.49
12812,Gender,83.44
10535,HighestDegree,82.17
20871,,54.91
10946,EmpScore,80.08
12705,,80.81
9852,DegreeBranch,83.03
2702,,65.41
3959,,79.16
4134,,62.11
20219,YearsOfExperince,68.38
14900,DegreeBranch,77.02
11883,YearsOfExperince,77.04
14753,,66.93
19309,,65.94
15443,Gender,81.73
23775,YearsOfExperince,81.36
18826,,50.43
16186,,54.43
6826,Gender,80.87
16332,,68.15
19143,HighestDegree,81.18
15216,EmpScore,83.01
3324,Gender,80.25
3333,YearsOfExperince,75.26
5090,DegreeBranch,81.07
10159,,77.44
24263,,67.02
9101,,66.22
12154,YearsOfExperince,69.15
7338,,69.53
4538,Gender,80.29
16886,CurrentCompanyType,70.68
4077,YearsOfExperince,82.03
3032,Gender,81.19
4692,CurrentCompanyType,65.86
10607,EmpScore,81.24
10406,MartialStatus,82.24
22531,Gender,81.71
12576,CurrentCompanyType,66.88
16999,,59.61
7913,,66.19
2024,DegreeBranch,80.29
9083,,69.16
10121,Gender,79.24
19330,EmpScore,79.85
15745,Gender,80.65
8755,YearsOfExperince,80.06
6160,,80.47
15281,YearsOfExperince,80.38
8179,YearsOfExperince,77.14
15098,Gender,72.23
18236,,68.01
10947,Ethinicity,74.87
21015,Gender,80.28
6332,,69.63
5104,DegreeBranch,77.81
22299,Gender,74.44
10407,DegreeBranch,80.96
3743,,66.75
7687,Gender,81.11
17700,Gender,82.18
2097,,67.59
4372,,69.15
9352,YearsOfExperince,80.67
4508,YearsOfExperince,79.61
9823,,55.62
22495,,61.9
21864,HighestDegree,80.66
8439,YearsOfExperince,81.17
5702,Gender,75.89
8713,DegreeBranch,82.71
12454,YearsOfExperince,77.04
9382,EmpScore,81.46
22186,YearsOfExperince,82.33
5442,,67.62
9633,EmpScore,79.53
13994,EmpScore,77.31
10741,YearsOfExperince,81.92
20953,Gender,77.23
20867,,65.77
3601,DegreeBranch,70.19
5600,YearsOfExperince,79.5
5351,EmpScore,80.51
4391,YearsOfExperince,71.61
9531,,67.98
23958,,65.71
12770,DegreeBranch,80.09
23819,CurrentCompanyType,52.98
5086,DegreeBranch,82.22
7508,DegreeBranch,77.6
15818,DegreeBranch,74.42
21059,Gender,75.67
9498,EmpScore,81.75
22893,DegreeBranch,79.17
20825,Gender,82.35
3877,Gender,79.54
14181,,58.69
4591,,72.04
3338,,69.96
7057,YearsOfExperince,81.17
2447,,67.21
14290,YearsOfExperince,78.76
17412,YearsOfExperince,80.28
13459,YearsOfExperince,79.82
22508,Gender,79.01
9241,,69.78
2327,Gender,75.72
9105,DegreeBranch,72.11
13486,EmpScore,81.92
21836,MartialStatus,82.94
13222,YearsOfExperince,77.97
7147,YearsOfExperince,78.91
20970,EmpScore,83.75
8682,EmpScore,83.71
11786,,64.62
10326,Gender,81.25
8254,Gender,80.76
19882,YearsOfExperince,73.53
10941,DegreeBranch,82.81
17050,,67.04
21964,YearsOfExperince,79.73
23720,Gender,82.03
17278,,72.08
11409,,68.54
3503,Gender,73.9
24105,HighestDegree,82.6
20276,,78.16
14008,DegreeBranch,81.59
16560,,60.25
9942,MartialStatus,77.96
6239,,70.11
19777,HighestDegree,82.27
4894,YearsOfExperince,66.9
18585,YearsOfExperince,73.25
3805,DegreeBranch,80.94
8689,DegreeBranch,78.67
18241,,68.34
4678,DegreeBranch,83.83
22473,Gender,79.01
18161,,59.9
5734,DegreeBranch,82.51
6944,Gender,78.33
22199,,68.07
9043,DegreeBranch,82.46
4105,YearsOfExperince,84.79
10490,,69.17
11536,DegreeBranch,80.0
12164,,59.62
13981,YearsOfExperince,82.43
14408,Gender,80.0
24167,DegreeBranch,82.4
16416,Gender,72.83
6437,HighestDegree,81.77
18144,EmpScore,80.95
19162,DegreeBranch,75.67
9651,Gender,81.73
12392,,67.33
4338,,82.25
3698,DegreeBranch,76.55
3436,,56.84
6992,DegreeBranch,84.48
19655,EmpScore,83.35
13520,,65.31
18015,,66.27
11119,EmpScore,81.97
17233,,69.23
20699,Gender,75.34
19101,EmpScore,80.96
22823,DegreeBranch,82.48
23715,,78.59
10109,DegreeBranch,81.78
2457,Gender,78.28
10970,Gender,75.58
19978,YearsOfExperince,81.47
4652,HighestDegree,80.55
6012,Gender,72.87
13429,DegreeBranch,77.19
19416,HighestDegree,83.63
18870,YearsOfExperince,81.05
18369,,69.94
19511,Gender,81.03
2752,Gender,76.57
22138,Gender,79.37
21446,YearsOfExperince,77.09
23440,EmpScore,81.65
13378,Gender,75.14
14979,,58.01
11356,Gender,71.17
20230,YearsOfExperince,78.15
11091,DegreeBranch,69.21
22162,EmpScore,84.16
11901,Gender,74.07
2523,DegreeBranch,81.3
21177,HighestDegree,83.94
11749,Gender,82.63
9390,YearsOfExperince,80.42
21383,DegreeBranch,81.02
9332,EmpScore,80.41
22653,DegreeBranch,81.46
13738,,77.45
20159,DegreeBranch,79.81
10296,DegreeBranch,83.97
13801,MartialStatus,82.6
21297,Gender,78.1
4237,,52.07
8903,DegreeBranch,81.19
6088,YearsOfExperince,72.58
17084,,66.93
7604,DegreeBranch,79.69
13477,,66.61
21949,Gender,75.81
5204,EmpScore,81.41
18141,Gender,82.15
2408,,75.08
5019,Gender,75.08
15615,,66.86
6504,YearsOfExperince,81.1
3392,Gender,80.87
13949,Gender,80.44
16001,,80.21
19820,EmpScore,75.29
24336,,70.01
19208,DegreeBranch,80.89
15920,,57.14
3943,Gender,81.94
